Indicador;Tipo_agrupacion;Cluster;Media
nempresas_total_2020;Poblacion;2;88.96
nempresas_total_2020;Poblacion;3;1294.14
nempresas_total_2020;Densidad;0;135.93
nempresas_total_2020;Densidad;1;1703.0
nempresas_total_2020;Densidad;2;1504.69
nempresas_total_2020;Densidad;3;720.73
nempresas_total_2020;Distancia;0;54.14
nempresas_total_2020;Distancia;1;428.59
nempresas_total_2020;Distancia;2;215.65
nempresas_total_2020;Distancia;3;1059.55
nempresas_total_2020;Zona_Estadistica;Este Metropolitano;614.67
nempresas_total_2020;Zona_Estadistica;Municipio de Madrid;147.0
nempresas_total_2020;Zona_Estadistica;Nordeste Comunidad;642.89
nempresas_total_2020;Zona_Estadistica;Norte Metropolitano;477.43
nempresas_total_2020;Zona_Estadistica;Oeste Metropolitano;873.89
nempresas_total_2020;Zona_Estadistica;Sierra Central;533.2
nempresas_total_2020;Zona_Estadistica;Sierra Norte;425.22
nempresas_total_2020;Zona_Estadistica;Sierra Sur;304.42
nempresas_total_2020;Zona_Estadistica;Sudeste Comunidad;376.69
nempresas_total_2020;Zona_Estadistica;Sudoeste Comunidad;252.57
nempresas_total_2020;Zona_Estadistica;Sur Metropolitano;355.27
nempresas_b_e_industria_2015;Poblacion;0;36.1
nempresas_b_e_industria_2015;Poblacion;1;103.44
nempresas_b_e_industria_2015;Poblacion;2;3.54
nempresas_b_e_industria_2015;Poblacion;3;87.57
nempresas_b_e_industria_2015;Densidad;0;6.13
nempresas_b_e_industria_2015;Densidad;1;148.71
nempresas_b_e_industria_2015;Densidad;2;77.31
nempresas_b_e_industria_2015;Densidad;3;38.12
nempresas_b_e_industria_2015;Distancia;0;1.91
nempresas_b_e_industria_2015;Distancia;1;15.43
nempresas_b_e_industria_2015;Distancia;2;7.22
nempresas_b_e_industria_2015;Distancia;3;76.58
nempresas_b_e_industria_2015;Zona_Estadistica;Este Metropolitano;34.33
nempresas_b_e_industria_2015;Zona_Estadistica;Municipio de Madrid;0.0
nempresas_b_e_industria_2015;Zona_Estadistica;Nordeste Comunidad;19.89
nempresas_b_e_industria_2015;Zona_Estadistica;Norte Metropolitano;38.0
nempresas_b_e_industria_2015;Zona_Estadistica;Oeste Metropolitano;27.89
nempresas_b_e_industria_2015;Zona_Estadistica;Sierra Central;33.13
nempresas_b_e_industria_2015;Zona_Estadistica;Sierra Norte;35.02
nempresas_b_e_industria_2015;Zona_Estadistica;Sierra Sur;14.0
nempresas_b_e_industria_2015;Zona_Estadistica;Sudeste Comunidad;16.81
nempresas_b_e_industria_2015;Zona_Estadistica;Sudoeste Comunidad;11.21
nempresas_b_e_industria_2015;Zona_Estadistica;Sur Metropolitano;20.27
nempresas_b_e_industria_2016;Poblacion;0;35.98
nempresas_b_e_industria_2016;Poblacion;1;102.67
nempresas_b_e_industria_2016;Poblacion;2;3.52
nempresas_b_e_industria_2016;Poblacion;3;84.5
nempresas_b_e_industria_2016;Densidad;0;6.01
nempresas_b_e_industria_2016;Densidad;1;144.57
nempresas_b_e_industria_2016;Densidad;2;76.54
nempresas_b_e_industria_2016;Densidad;3;37.94
nempresas_b_e_industria_2016;Distancia;0;1.77
nempresas_b_e_industria_2016;Distancia;1;15.5
nempresas_b_e_industria_2016;Distancia;2;7.41
nempresas_b_e_industria_2016;Distancia;3;74.95
nempresas_b_e_industria_2016;Zona_Estadistica;Este Metropolitano;33.56
nempresas_b_e_industria_2016;Zona_Estadistica;Municipio de Madrid;0.0
nempresas_b_e_industria_2016;Zona_Estadistica;Nordeste Comunidad;20.33
nempresas_b_e_industria_2016;Zona_Estadistica;Norte Metropolitano;36.29
nempresas_b_e_industria_2016;Zona_Estadistica;Oeste Metropolitano;27.78
nempresas_b_e_industria_2016;Zona_Estadistica;Sierra Central;32.27
nempresas_b_e_industria_2016;Zona_Estadistica;Sierra Norte;34.98
nempresas_b_e_industria_2016;Zona_Estadistica;Sierra Sur;13.08
nempresas_b_e_industria_2016;Zona_Estadistica;Sudeste Comunidad;16.77
nempresas_b_e_industria_2016;Zona_Estadistica;Sudoeste Comunidad;11.64
nempresas_b_e_industria_2016;Zona_Estadistica;Sur Metropolitano;18.45
nempresas_b_e_industria_2017;Poblacion;0;37.1
nempresas_b_e_industria_2017;Poblacion;1;107.0
nempresas_b_e_industria_2017;Poblacion;2;3.71
nempresas_b_e_industria_2017;Poblacion;3;86.79
nempresas_b_e_industria_2017;Densidad;0;6.36
nempresas_b_e_industria_2017;Densidad;1;146.0
nempresas_b_e_industria_2017;Densidad;2;79.85
nempresas_b_e_industria_2017;Densidad;3;39.33
nempresas_b_e_industria_2017;Distancia;0;2.06
nempresas_b_e_industria_2017;Distancia;1;16.09
nempresas_b_e_industria_2017;Distancia;2;8.05
nempresas_b_e_industria_2017;Distancia;3;76.89
nempresas_b_e_industria_2017;Zona_Estadistica;Este Metropolitano;35.11
nempresas_b_e_industria_2017;Zona_Estadistica;Municipio de Madrid;0.0
nempresas_b_e_industria_2017;Zona_Estadistica;Nordeste Comunidad;24.0
nempresas_b_e_industria_2017;Zona_Estadistica;Norte Metropolitano;37.29
nempresas_b_e_industria_2017;Zona_Estadistica;Oeste Metropolitano;26.89
nempresas_b_e_industria_2017;Zona_Estadistica;Sierra Central;33.0
nempresas_b_e_industria_2017;Zona_Estadistica;Sierra Norte;35.71
nempresas_b_e_industria_2017;Zona_Estadistica;Sierra Sur;14.08
nempresas_b_e_industria_2017;Zona_Estadistica;Sudeste Comunidad;17.19
nempresas_b_e_industria_2017;Zona_Estadistica;Sudoeste Comunidad;12.64
nempresas_b_e_industria_2017;Zona_Estadistica;Sur Metropolitano;19.36
nempresas_b_e_industria_2018;Poblacion;0;38.55
nempresas_b_e_industria_2018;Poblacion;1;107.11
nempresas_b_e_industria_2018;Poblacion;2;3.89
nempresas_b_e_industria_2018;Poblacion;3;88.71
nempresas_b_e_industria_2018;Densidad;0;6.63
nempresas_b_e_industria_2018;Densidad;1;148.57
nempresas_b_e_industria_2018;Densidad;2;80.08
nempresas_b_e_industria_2018;Densidad;3;40.94
nempresas_b_e_industria_2018;Distancia;0;1.97
nempresas_b_e_industria_2018;Distancia;1;16.5
nempresas_b_e_industria_2018;Distancia;2;8.54
nempresas_b_e_industria_2018;Distancia;3;78.71
nempresas_b_e_industria_2018;Zona_Estadistica;Este Metropolitano;38.0
nempresas_b_e_industria_2018;Zona_Estadistica;Municipio de Madrid;0.0
nempresas_b_e_industria_2018;Zona_Estadistica;Nordeste Comunidad;21.22
nempresas_b_e_industria_2018;Zona_Estadistica;Norte Metropolitano;39.29
nempresas_b_e_industria_2018;Zona_Estadistica;Oeste Metropolitano;29.44
nempresas_b_e_industria_2018;Zona_Estadistica;Sierra Central;33.67
nempresas_b_e_industria_2018;Zona_Estadistica;Sierra Norte;36.2
nempresas_b_e_industria_2018;Zona_Estadistica;Sierra Sur;14.17
nempresas_b_e_industria_2018;Zona_Estadistica;Sudeste Comunidad;17.58
nempresas_b_e_industria_2018;Zona_Estadistica;Sudoeste Comunidad;13.71
nempresas_b_e_industria_2018;Zona_Estadistica;Sur Metropolitano;20.09
nempresas_b_e_industria_2019;Poblacion;0;38.1
nempresas_b_e_industria_2019;Poblacion;1;101.67
nempresas_b_e_industria_2019;Poblacion;2;3.8
nempresas_b_e_industria_2019;Poblacion;3;88.29
nempresas_b_e_industria_2019;Densidad;0;6.64
nempresas_b_e_industria_2019;Densidad;1;143.14
nempresas_b_e_industria_2019;Densidad;2;77.69
nempresas_b_e_industria_2019;Densidad;3;40.55
nempresas_b_e_industria_2019;Distancia;0;1.89
nempresas_b_e_industria_2019;Distancia;1;16.07
nempresas_b_e_industria_2019;Distancia;2;8.57
nempresas_b_e_industria_2019;Distancia;3;77.13
nempresas_b_e_industria_2019;Zona_Estadistica;Este Metropolitano;36.0
nempresas_b_e_industria_2019;Zona_Estadistica;Municipio de Madrid;0.0
nempresas_b_e_industria_2019;Zona_Estadistica;Nordeste Comunidad;22.33
nempresas_b_e_industria_2019;Zona_Estadistica;Norte Metropolitano;39.43
nempresas_b_e_industria_2019;Zona_Estadistica;Oeste Metropolitano;29.89
nempresas_b_e_industria_2019;Zona_Estadistica;Sierra Central;32.6
nempresas_b_e_industria_2019;Zona_Estadistica;Sierra Norte;34.71
nempresas_b_e_industria_2019;Zona_Estadistica;Sierra Sur;13.67
nempresas_b_e_industria_2019;Zona_Estadistica;Sudeste Comunidad;17.62
nempresas_b_e_industria_2019;Zona_Estadistica;Sudoeste Comunidad;13.14
nempresas_b_e_industria_2019;Zona_Estadistica;Sur Metropolitano;21.18
nempresas_b_e_industria_2020;Poblacion;0;37.9
nempresas_b_e_industria_2020;Poblacion;1;102.89
nempresas_b_e_industria_2020;Poblacion;2;3.85
nempresas_b_e_industria_2020;Poblacion;3;86.5
nempresas_b_e_industria_2020;Densidad;0;6.67
nempresas_b_e_industria_2020;Densidad;1;144.57
nempresas_b_e_industria_2020;Densidad;2;76.69
nempresas_b_e_industria_2020;Densidad;3;40.0
nempresas_b_e_industria_2020;Distancia;0;2.14
nempresas_b_e_industria_2020;Distancia;1;16.11
nempresas_b_e_industria_2020;Distancia;2;8.32
nempresas_b_e_industria_2020;Distancia;3;76.61
nempresas_b_e_industria_2020;Zona_Estadistica;Este Metropolitano;34.89
nempresas_b_e_industria_2020;Zona_Estadistica;Municipio de Madrid;0.0
nempresas_b_e_industria_2020;Zona_Estadistica;Nordeste Comunidad;22.22
nempresas_b_e_industria_2020;Zona_Estadistica;Norte Metropolitano;38.0
nempresas_b_e_industria_2020;Zona_Estadistica;Oeste Metropolitano;30.44
nempresas_b_e_industria_2020;Zona_Estadistica;Sierra Central;32.73
nempresas_b_e_industria_2020;Zona_Estadistica;Sierra Norte;34.41
nempresas_b_e_industria_2020;Zona_Estadistica;Sierra Sur;15.0
nempresas_b_e_industria_2020;Zona_Estadistica;Sudeste Comunidad;17.5
nempresas_b_e_industria_2020;Zona_Estadistica;Sudoeste Comunidad;13.5
nempresas_b_e_industria_2020;Zona_Estadistica;Sur Metropolitano;20.27
nempresas_f_construccion_2015;Poblacion;0;81.62
nempresas_f_construccion_2015;Poblacion;1;275.56
nempresas_f_construccion_2015;Poblacion;2;11.21
nempresas_f_construccion_2015;Poblacion;3;161.43
nempresas_f_construccion_2015;Densidad;0;19.47
nempresas_f_construccion_2015;Densidad;1;220.57
nempresas_f_construccion_2015;Densidad;2;180.62
nempresas_f_construccion_2015;Densidad;3;95.97
nempresas_f_construccion_2015;Distancia;0;7.23
nempresas_f_construccion_2015;Distancia;1;52.77
nempresas_f_construccion_2015;Distancia;2;31.57
nempresas_f_construccion_2015;Distancia;3;139.0
nempresas_f_construccion_2015;Zona_Estadistica;Este Metropolitano;73.11
nempresas_f_construccion_2015;Zona_Estadistica;Municipio de Madrid;0.0
nempresas_f_construccion_2015;Zona_Estadistica;Nordeste Comunidad;88.11
nempresas_f_construccion_2015;Zona_Estadistica;Norte Metropolitano;56.29
nempresas_f_construccion_2015;Zona_Estadistica;Oeste Metropolitano;105.44
nempresas_f_construccion_2015;Zona_Estadistica;Sierra Central;66.27
nempresas_f_construccion_2015;Zona_Estadistica;Sierra Norte;61.39
nempresas_f_construccion_2015;Zona_Estadistica;Sierra Sur;39.58
nempresas_f_construccion_2015;Zona_Estadistica;Sudeste Comunidad;45.31
nempresas_f_construccion_2015;Zona_Estadistica;Sudoeste Comunidad;38.0
nempresas_f_construccion_2015;Zona_Estadistica;Sur Metropolitano;48.64
nempresas_f_construccion_2016;Poblacion;0;80.55
nempresas_f_construccion_2016;Poblacion;1;276.56
nempresas_f_construccion_2016;Poblacion;2;11.24
nempresas_f_construccion_2016;Poblacion;3;160.07
nempresas_f_construccion_2016;Densidad;0;19.14
nempresas_f_construccion_2016;Densidad;1;223.29
nempresas_f_construccion_2016;Densidad;2;179.62
nempresas_f_construccion_2016;Densidad;3;95.27
nempresas_f_construccion_2016;Distancia;0;6.91
nempresas_f_construccion_2016;Distancia;1;52.5
nempresas_f_construccion_2016;Distancia;2;30.86
nempresas_f_construccion_2016;Distancia;3;138.97
nempresas_f_construccion_2016;Zona_Estadistica;Este Metropolitano;72.33
nempresas_f_construccion_2016;Zona_Estadistica;Municipio de Madrid;0.0
nempresas_f_construccion_2016;Zona_Estadistica;Nordeste Comunidad;88.33
nempresas_f_construccion_2016;Zona_Estadistica;Norte Metropolitano;55.71
nempresas_f_construccion_2016;Zona_Estadistica;Oeste Metropolitano;105.56
nempresas_f_construccion_2016;Zona_Estadistica;Sierra Central;64.8
nempresas_f_construccion_2016;Zona_Estadistica;Sierra Norte;61.27
nempresas_f_construccion_2016;Zona_Estadistica;Sierra Sur;40.42
nempresas_f_construccion_2016;Zona_Estadistica;Sudeste Comunidad;45.58
nempresas_f_construccion_2016;Zona_Estadistica;Sudoeste Comunidad;37.0
nempresas_f_construccion_2016;Zona_Estadistica;Sur Metropolitano;47.0
nempresas_f_construccion_2017;Poblacion;0;82.1
nempresas_f_construccion_2017;Poblacion;1;274.44
nempresas_f_construccion_2017;Poblacion;2;11.18
nempresas_f_construccion_2017;Poblacion;3;158.79
nempresas_f_construccion_2017;Densidad;0;19.53
nempresas_f_construccion_2017;Densidad;1;223.0
nempresas_f_construccion_2017;Densidad;2;177.23
nempresas_f_construccion_2017;Densidad;3;95.64
nempresas_f_construccion_2017;Distancia;0;6.89
nempresas_f_construccion_2017;Distancia;1;52.91
nempresas_f_construccion_2017;Distancia;2;31.54
nempresas_f_construccion_2017;Distancia;3;138.37
nempresas_f_construccion_2017;Zona_Estadistica;Este Metropolitano;71.33
nempresas_f_construccion_2017;Zona_Estadistica;Municipio de Madrid;0.0
nempresas_f_construccion_2017;Zona_Estadistica;Nordeste Comunidad;88.22
nempresas_f_construccion_2017;Zona_Estadistica;Norte Metropolitano;54.71
nempresas_f_construccion_2017;Zona_Estadistica;Oeste Metropolitano;105.11
nempresas_f_construccion_2017;Zona_Estadistica;Sierra Central;65.47
nempresas_f_construccion_2017;Zona_Estadistica;Sierra Norte;62.46
nempresas_f_construccion_2017;Zona_Estadistica;Sierra Sur;40.33
nempresas_f_construccion_2017;Zona_Estadistica;Sudeste Comunidad;45.46
nempresas_f_construccion_2017;Zona_Estadistica;Sudoeste Comunidad;36.07
nempresas_f_construccion_2017;Zona_Estadistica;Sur Metropolitano;46.82
nempresas_f_construccion_2018;Poblacion;0;84.15
nempresas_f_construccion_2018;Poblacion;1;273.89
nempresas_f_construccion_2018;Poblacion;2;11.47
nempresas_f_construccion_2018;Poblacion;3;161.71
nempresas_f_construccion_2018;Densidad;0;19.78
nempresas_f_construccion_2018;Densidad;1;228.14
nempresas_f_construccion_2018;Densidad;2;180.77
nempresas_f_construccion_2018;Densidad;3;96.79
nempresas_f_construccion_2018;Distancia;0;7.06
nempresas_f_construccion_2018;Distancia;1;53.57
nempresas_f_construccion_2018;Distancia;2;32.32
nempresas_f_construccion_2018;Distancia;3;140.5
nempresas_f_construccion_2018;Zona_Estadistica;Este Metropolitano;72.89
nempresas_f_construccion_2018;Zona_Estadistica;Municipio de Madrid;0.0
nempresas_f_construccion_2018;Zona_Estadistica;Nordeste Comunidad;88.0
nempresas_f_construccion_2018;Zona_Estadistica;Norte Metropolitano;55.57
nempresas_f_construccion_2018;Zona_Estadistica;Oeste Metropolitano;101.11
nempresas_f_construccion_2018;Zona_Estadistica;Sierra Central;67.2
nempresas_f_construccion_2018;Zona_Estadistica;Sierra Norte;63.83
nempresas_f_construccion_2018;Zona_Estadistica;Sierra Sur;41.25
nempresas_f_construccion_2018;Zona_Estadistica;Sudeste Comunidad;47.31
nempresas_f_construccion_2018;Zona_Estadistica;Sudoeste Comunidad;36.86
nempresas_f_construccion_2018;Zona_Estadistica;Sur Metropolitano;47.82
nempresas_f_construccion_2019;Poblacion;0;87.62
nempresas_f_construccion_2019;Poblacion;1;284.33
nempresas_f_construccion_2019;Poblacion;2;12.64
nempresas_f_construccion_2019;Poblacion;3;165.5
nempresas_f_construccion_2019;Densidad;0;21.27
nempresas_f_construccion_2019;Densidad;1;236.43
nempresas_f_construccion_2019;Densidad;2;184.54
nempresas_f_construccion_2019;Densidad;3;100.88
nempresas_f_construccion_2019;Distancia;0;7.6
nempresas_f_construccion_2019;Distancia;1;56.89
nempresas_f_construccion_2019;Distancia;2;34.16
nempresas_f_construccion_2019;Distancia;3;144.68
nempresas_f_construccion_2019;Zona_Estadistica;Este Metropolitano;79.22
nempresas_f_construccion_2019;Zona_Estadistica;Municipio de Madrid;0.0
nempresas_f_construccion_2019;Zona_Estadistica;Nordeste Comunidad;85.78
nempresas_f_construccion_2019;Zona_Estadistica;Norte Metropolitano;58.29
nempresas_f_construccion_2019;Zona_Estadistica;Oeste Metropolitano;101.33
nempresas_f_construccion_2019;Zona_Estadistica;Sierra Central;71.33
nempresas_f_construccion_2019;Zona_Estadistica;Sierra Norte;67.17
nempresas_f_construccion_2019;Zona_Estadistica;Sierra Sur;42.58
nempresas_f_construccion_2019;Zona_Estadistica;Sudeste Comunidad;48.81
nempresas_f_construccion_2019;Zona_Estadistica;Sudoeste Comunidad;40.07
nempresas_f_construccion_2019;Zona_Estadistica;Sur Metropolitano;51.0
nempresas_f_construccion_2020;Poblacion;0;88.5
nempresas_f_construccion_2020;Poblacion;1;288.56
nempresas_f_construccion_2020;Poblacion;2;12.69
nempresas_f_construccion_2020;Poblacion;3;168.0
nempresas_f_construccion_2020;Densidad;0;21.42
nempresas_f_construccion_2020;Densidad;1;235.86
nempresas_f_construccion_2020;Densidad;2;188.92
nempresas_f_construccion_2020;Densidad;3;102.24
nempresas_f_construccion_2020;Distancia;0;7.51
nempresas_f_construccion_2020;Distancia;1;58.64
nempresas_f_construccion_2020;Distancia;2;34.3
nempresas_f_construccion_2020;Distancia;3;145.58
nempresas_f_construccion_2020;Zona_Estadistica;Este Metropolitano;82.33
nempresas_f_construccion_2020;Zona_Estadistica;Municipio de Madrid;0.0
nempresas_f_construccion_2020;Zona_Estadistica;Nordeste Comunidad;84.0
nempresas_f_construccion_2020;Zona_Estadistica;Norte Metropolitano;55.71
nempresas_f_construccion_2020;Zona_Estadistica;Oeste Metropolitano;101.89
nempresas_f_construccion_2020;Zona_Estadistica;Sierra Central;73.4
nempresas_f_construccion_2020;Zona_Estadistica;Sierra Norte;68.15
nempresas_f_construccion_2020;Zona_Estadistica;Sierra Sur;42.58
nempresas_f_construccion_2020;Zona_Estadistica;Sudeste Comunidad;49.62
nempresas_f_construccion_2020;Zona_Estadistica;Sudoeste Comunidad;42.64
nempresas_f_construccion_2020;Zona_Estadistica;Sur Metropolitano;49.73
nempresas_comercio_transporte_hosteleria_2015;Poblacion;0;183.1
nempresas_comercio_transporte_hosteleria_2015;Poblacion;1;617.0
nempresas_comercio_transporte_hosteleria_2015;Poblacion;2;26.04
nempresas_comercio_transporte_hosteleria_2015;Poblacion;3;386.29
nempresas_comercio_transporte_hosteleria_2015;Densidad;0;42.27
nempresas_comercio_transporte_hosteleria_2015;Densidad;1;515.29
nempresas_comercio_transporte_hosteleria_2015;Densidad;2;433.38
nempresas_comercio_transporte_hosteleria_2015;Densidad;3;216.52
nempresas_comercio_transporte_hosteleria_2015;Distancia;0;15.46
nempresas_comercio_transporte_hosteleria_2015;Distancia;1;119.14
nempresas_comercio_transporte_hosteleria_2015;Distancia;2;62.08
nempresas_comercio_transporte_hosteleria_2015;Distancia;3;330.92
nempresas_comercio_transporte_hosteleria_2015;Zona_Estadistica;Este Metropolitano;164.0
nempresas_comercio_transporte_hosteleria_2015;Zona_Estadistica;Municipio de Madrid;49.0
nempresas_comercio_transporte_hosteleria_2015;Zona_Estadistica;Nordeste Comunidad;188.56
nempresas_comercio_transporte_hosteleria_2015;Zona_Estadistica;Norte Metropolitano;164.43
nempresas_comercio_transporte_hosteleria_2015;Zona_Estadistica;Oeste Metropolitano;214.44
nempresas_comercio_transporte_hosteleria_2015;Zona_Estadistica;Sierra Central;154.87
nempresas_comercio_transporte_hosteleria_2015;Zona_Estadistica;Sierra Norte;139.49
nempresas_comercio_transporte_hosteleria_2015;Zona_Estadistica;Sierra Sur;85.75
nempresas_comercio_transporte_hosteleria_2015;Zona_Estadistica;Sudeste Comunidad;113.27
nempresas_comercio_transporte_hosteleria_2015;Zona_Estadistica;Sudoeste Comunidad;79.43
nempresas_comercio_transporte_hosteleria_2015;Zona_Estadistica;Sur Metropolitano;111.27
nempresas_comercio_transporte_hosteleria_2016;Poblacion;0;183.18
nempresas_comercio_transporte_hosteleria_2016;Poblacion;1;603.33
nempresas_comercio_transporte_hosteleria_2016;Poblacion;2;25.81
nempresas_comercio_transporte_hosteleria_2016;Poblacion;3;383.86
nempresas_comercio_transporte_hosteleria_2016;Densidad;0;41.86
nempresas_comercio_transporte_hosteleria_2016;Densidad;1;507.86
nempresas_comercio_transporte_hosteleria_2016;Densidad;2;429.77
nempresas_comercio_transporte_hosteleria_2016;Densidad;3;215.45
nempresas_comercio_transporte_hosteleria_2016;Distancia;0;15.37
nempresas_comercio_transporte_hosteleria_2016;Distancia;1;118.61
nempresas_comercio_transporte_hosteleria_2016;Distancia;2;61.46
nempresas_comercio_transporte_hosteleria_2016;Distancia;3;327.61
nempresas_comercio_transporte_hosteleria_2016;Zona_Estadistica;Este Metropolitano;160.11
nempresas_comercio_transporte_hosteleria_2016;Zona_Estadistica;Municipio de Madrid;49.0
nempresas_comercio_transporte_hosteleria_2016;Zona_Estadistica;Nordeste Comunidad;184.22
nempresas_comercio_transporte_hosteleria_2016;Zona_Estadistica;Norte Metropolitano;169.71
nempresas_comercio_transporte_hosteleria_2016;Zona_Estadistica;Oeste Metropolitano;210.11
nempresas_comercio_transporte_hosteleria_2016;Zona_Estadistica;Sierra Central;155.07
nempresas_comercio_transporte_hosteleria_2016;Zona_Estadistica;Sierra Norte;139.63
nempresas_comercio_transporte_hosteleria_2016;Zona_Estadistica;Sierra Sur;83.42
nempresas_comercio_transporte_hosteleria_2016;Zona_Estadistica;Sudeste Comunidad;111.96
nempresas_comercio_transporte_hosteleria_2016;Zona_Estadistica;Sudoeste Comunidad;77.21
nempresas_comercio_transporte_hosteleria_2016;Zona_Estadistica;Sur Metropolitano;109.91
nempresas_comercio_transporte_hosteleria_2017;Poblacion;0;183.68
nempresas_comercio_transporte_hosteleria_2017;Poblacion;1;613.56
nempresas_comercio_transporte_hosteleria_2017;Poblacion;2;26.13
nempresas_comercio_transporte_hosteleria_2017;Poblacion;3;382.71
nempresas_comercio_transporte_hosteleria_2017;Densidad;0;42.22
nempresas_comercio_transporte_hosteleria_2017;Densidad;1;514.29
nempresas_comercio_transporte_hosteleria_2017;Densidad;2;430.38
nempresas_comercio_transporte_hosteleria_2017;Densidad;3;216.55
nempresas_comercio_transporte_hosteleria_2017;Distancia;0;15.4
nempresas_comercio_transporte_hosteleria_2017;Distancia;1;119.48
nempresas_comercio_transporte_hosteleria_2017;Distancia;2;61.95
nempresas_comercio_transporte_hosteleria_2017;Distancia;3;329.39
nempresas_comercio_transporte_hosteleria_2017;Zona_Estadistica;Este Metropolitano;160.11
nempresas_comercio_transporte_hosteleria_2017;Zona_Estadistica;Municipio de Madrid;50.0
nempresas_comercio_transporte_hosteleria_2017;Zona_Estadistica;Nordeste Comunidad;185.0
nempresas_comercio_transporte_hosteleria_2017;Zona_Estadistica;Norte Metropolitano;167.29
nempresas_comercio_transporte_hosteleria_2017;Zona_Estadistica;Oeste Metropolitano;213.22
nempresas_comercio_transporte_hosteleria_2017;Zona_Estadistica;Sierra Central;159.2
nempresas_comercio_transporte_hosteleria_2017;Zona_Estadistica;Sierra Norte;140.34
nempresas_comercio_transporte_hosteleria_2017;Zona_Estadistica;Sierra Sur;84.58
nempresas_comercio_transporte_hosteleria_2017;Zona_Estadistica;Sudeste Comunidad;111.27
nempresas_comercio_transporte_hosteleria_2017;Zona_Estadistica;Sudoeste Comunidad;77.71
nempresas_comercio_transporte_hosteleria_2017;Zona_Estadistica;Sur Metropolitano;111.0
nempresas_comercio_transporte_hosteleria_2018;Poblacion;0;184.3
nempresas_comercio_transporte_hosteleria_2018;Poblacion;1;623.33
nempresas_comercio_transporte_hosteleria_2018;Poblacion;2;26.9
nempresas_comercio_transporte_hosteleria_2018;Poblacion;3;385.86
nempresas_comercio_transporte_hosteleria_2018;Densidad;0;42.84
nempresas_comercio_transporte_hosteleria_2018;Densidad;1;529.29
nempresas_comercio_transporte_hosteleria_2018;Densidad;2;431.31
nempresas_comercio_transporte_hosteleria_2018;Densidad;3;217.97
nempresas_comercio_transporte_hosteleria_2018;Distancia;0;15.51
nempresas_comercio_transporte_hosteleria_2018;Distancia;1;122.25
nempresas_comercio_transporte_hosteleria_2018;Distancia;2;62.0
nempresas_comercio_transporte_hosteleria_2018;Distancia;3;332.0
nempresas_comercio_transporte_hosteleria_2018;Zona_Estadistica;Este Metropolitano;162.44
nempresas_comercio_transporte_hosteleria_2018;Zona_Estadistica;Municipio de Madrid;56.0
nempresas_comercio_transporte_hosteleria_2018;Zona_Estadistica;Nordeste Comunidad;184.22
nempresas_comercio_transporte_hosteleria_2018;Zona_Estadistica;Norte Metropolitano;163.0
nempresas_comercio_transporte_hosteleria_2018;Zona_Estadistica;Oeste Metropolitano;219.44
nempresas_comercio_transporte_hosteleria_2018;Zona_Estadistica;Sierra Central;163.27
nempresas_comercio_transporte_hosteleria_2018;Zona_Estadistica;Sierra Norte;141.73
nempresas_comercio_transporte_hosteleria_2018;Zona_Estadistica;Sierra Sur;88.5
nempresas_comercio_transporte_hosteleria_2018;Zona_Estadistica;Sudeste Comunidad;111.04
nempresas_comercio_transporte_hosteleria_2018;Zona_Estadistica;Sudoeste Comunidad;77.43
nempresas_comercio_transporte_hosteleria_2018;Zona_Estadistica;Sur Metropolitano;113.36
nempresas_comercio_transporte_hosteleria_2019;Poblacion;0;184.82
nempresas_comercio_transporte_hosteleria_2019;Poblacion;1;636.11
nempresas_comercio_transporte_hosteleria_2019;Poblacion;2;27.09
nempresas_comercio_transporte_hosteleria_2019;Poblacion;3;389.14
nempresas_comercio_transporte_hosteleria_2019;Densidad;0;42.84
nempresas_comercio_transporte_hosteleria_2019;Densidad;1;531.86
nempresas_comercio_transporte_hosteleria_2019;Densidad;2;438.46
nempresas_comercio_transporte_hosteleria_2019;Densidad;3;220.64
nempresas_comercio_transporte_hosteleria_2019;Distancia;0;15.74
nempresas_comercio_transporte_hosteleria_2019;Distancia;1;122.91
nempresas_comercio_transporte_hosteleria_2019;Distancia;2;62.46
nempresas_comercio_transporte_hosteleria_2019;Distancia;3;335.82
nempresas_comercio_transporte_hosteleria_2019;Zona_Estadistica;Este Metropolitano;169.33
nempresas_comercio_transporte_hosteleria_2019;Zona_Estadistica;Municipio de Madrid;56.0
nempresas_comercio_transporte_hosteleria_2019;Zona_Estadistica;Nordeste Comunidad;183.11
nempresas_comercio_transporte_hosteleria_2019;Zona_Estadistica;Norte Metropolitano;162.71
nempresas_comercio_transporte_hosteleria_2019;Zona_Estadistica;Oeste Metropolitano;222.33
nempresas_comercio_transporte_hosteleria_2019;Zona_Estadistica;Sierra Central;168.33
nempresas_comercio_transporte_hosteleria_2019;Zona_Estadistica;Sierra Norte;140.71
nempresas_comercio_transporte_hosteleria_2019;Zona_Estadistica;Sierra Sur;90.33
nempresas_comercio_transporte_hosteleria_2019;Zona_Estadistica;Sudeste Comunidad;112.15
nempresas_comercio_transporte_hosteleria_2019;Zona_Estadistica;Sudoeste Comunidad;78.14
nempresas_comercio_transporte_hosteleria_2019;Zona_Estadistica;Sur Metropolitano;115.91
nempresas_comercio_transporte_hosteleria_2020;Poblacion;0;187.12
nempresas_comercio_transporte_hosteleria_2020;Poblacion;1;638.44
nempresas_comercio_transporte_hosteleria_2020;Poblacion;2;27.73
